username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink,,,,,,,,,
";2020-04-24 10:11;0;1;""Is it not a beautiful morning to remind you that should babu owino"," a Kenyan legislator shoot you in the neck with a host of witnesses and cctv camera footage in a club that shouldn't be operational he may come on Twitter and troll people demanding justice for you."";;;;""1253582411146952704"";https://twitter.com/The_Kanyi/status/1253582411146952704",,,,,,,,
";2020-04-24 09:46;14;14;""In Kenyan government we have crooks who call themselves untouchables burl we don't care who they're"," kenyans on twitter are calling for accountability for their actions # DynastyShitpic.twitter.com/hzXOJx3UJZ"";;;#;""1253575945065283584"";https://twitter.com/Nichonasri_/status/1253575945065283584",,,,,,,,
";2020-04-24 09:31;0;0;""RT @ WanjikuReports: The first Kenyan Ever on Twitter was Kamau D"," @ Kamuiri and his first tweet was 'niko daro'pic.twitter.com/l3QAeYyqx1"";;@ @;;""1253572128588402689"";https://twitter.com/Ninomesh/status/1253572128588402689",,,,,,,,
";2020-04-24 09:27;0;0;""Competing with Kenyans on Twitter is very risky. You might end up committing suicide."";;;;""1253571128867594240"";https://twitter.com/ElkanahMuraguri/status/1253571128867594240",,,,,,,,,
";2020-04-24 08:58;364;636;""The first Kenyan Ever on Twitter was Kamau D"," @ Kamuiri and his first tweet was 'niko daro'pic.twitter.com/eXfsVE2Qeq"";;@;;""1253564067245105152"";https://twitter.com/WanjikuReports/status/1253564067245105152",,,,,,,,
";2020-04-24 00:24;1;1;""Money talks for Farrah Maalim. It’s why his Kenyan citizen daughter is working for Nabar iyo naxdin While He spends his energy to bash Ogadens on twitter."";;;;""1253434681514590209"";https://twitter.com/samatar_x/status/1253434681514590209",,,,,,,,,
";2020-04-24 00:10;0;0;""His wife his tweet.. He is a Kenyan on twitter. KOT is not a place for cyber bullies to claim as theirs then the rest of Kenyans cannot talk on their own twitter page"";;;;""1253431109729177610"";https://twitter.com/ChokoraTwiter/status/1253431109729177610",,,,,,,,,
";2020-04-23 23:46;0;7;""A survey by the United Nations Office on Drugs and Crime (UNODC) has ranked Kenyans as the worst bullies on Twitter. In the survey which Kenya tops and Canada comes last at position 171"," Kenyans excelled in their ability to come together and attack their common enemies"";;;;""1253424943494119424"";https://twitter.com/SamaBaniKe/status/1253424943494119424",,,,,,,,
";2020-04-23 22:26;0;1;""Kenyans on Twitter.....I GIVE UP!!! pic.twitter.com/M8Ei0MQh2n"";;;;""1253404896159825921"";https://twitter.com/bosobonyo/status/1253404896159825921",,,,,,,,,
";2020-04-23 22:07;0;0;""Thanks for sharing", now do the necessary and follow the right channels to rebuild a more firmer bridge, most of Kenyans have done to improve what structure they got till things go wrong," sharing on Twitter won't rebuild itself"";;;;""1253400182659710977"";https://twitter.com/FinyaManeno/status/1253400182659710977",,,,,,
";2020-04-23 21:12;0;2;""Kenyans for you. Then majority on social media especially Twitter have imaginary knowledge in every sector regardless of their professions. We shall overcome"";;;;""1253386243641167873"";https://twitter.com/RobertOGILLO1/status/1253386243641167873",,,,,,,,,
";2020-04-23 20:59;0;0;""''Being a celebrity is just tricky", Look at Bahati who started as Mtoto wa Mama, now Kenyans on Twitter call him Mtoto wa Diana,"'' ~ @ KHALIGRAPH"";;@;;""1253383129047404544"";https://twitter.com/Fredy_matiba/status/1253383129047404544",,,,,,
";2020-04-23 19:53;0;0;""You are mad wewe ni ngombe’haina pembe only bragging on Twitter after stealing Kenyans money"";;;;""1253366416868282375"";https://twitter.com/TheRealemmans/status/1253366416868282375",,,,,,,,,
";2020-04-23 19:10;0;0;""so we Kenyans were voted the worst bullies on Twitter...still glad to be a Kenyan"";;;;""1253355549284085761"";https://twitter.com/AddictedMilk/status/1253355549284085761",,,,,,,,,
";2020-04-23 18:54;0;0;""Kenyans on twitter akiii"";;;;""1253351604952141824"";https://twitter.com/KagawaBendictor/status/1253351604952141824",,,,,,,,,
";2020-04-23 18:47;0;0;""The trolling that Kenyans do on twitter is akin to Tanzanians on Instagram difference is Tanzanians come through on YouTube views while Kenyans pirate your content."";;;;""1253349737169915911"";https://twitter.com/Ntoiye_E/status/1253349737169915911",,,,,,,,,
";2020-04-23 18:12;0;2;""The problem with the kenyan celebrities is that they dont know how to capitalize on their brands when trending on social media. Dont you guys know that all publicity is good publicity. If @ BahatiKenya doesn't want to be trolled on twitter then why not quit twitter all together"";;@;;""1253341057237958660"";https://twitter.com/PashlamikHenry/status/1253341057237958660",,,,,,,,,
";2020-04-23 18:01;1;100;""I totally agree but bahati should also stop provoking kenyans on twitter...That is a fight he won't win"";;;;""1253338335566655494"";https://twitter.com/freemanthephil1/status/1253338335566655494",,,,,,,,,
";2020-04-23 17:31;0;0;""Does ur family know","that u dress so sexy like harlot to come and beg/get followers on twitter? While many kenyans use this platform to air there grievance and disapointment in society"";;;;""1253330593623887873"";https://twitter.com/RickMakan/status/1253330593623887873",,,,,,,,
";2020-04-23 17:15;0;0;""This lady is attempting suicidal with Kenyans on Twitter. She rather just shut up..the pain cause she may even be creating danger to others unaware..madam remember Tujus home torched? I can torch none but drop pride."";;;;""1253326595118428168"";https://twitter.com/CharlesKimuyu/status/1253326595118428168",,,,,,,,,
";2020-04-23 16:52;1;3;""# ApartAndAlone GOK is not for us", its a cartel. # 40billion on # COVID19KE. Where is the Auditor General @ OAG_Kenya and @ lgAuditors. Mr President not even on Twitter," imagine the disconnected he has with Kenyans! # ApartNotAlone But On our own! # StudyAtHomeCrappic.twitter.com/T2K4uU2zLo"";;@ @;# # # # #;""1253320885177659392"";https://twitter.com/kenyanscapegoat/status/1253320885177659392",,,,,,,
";2020-04-23 16:38;0;4;""Kenyans on twitter wanatumia hii app more than the developers"";;;;""1253317320870690816"";https://twitter.com/M_Madowo/status/1253317320870690816",,,,,,,,,
";2020-04-23 16:35;0;1;""malicious intent me thinks. A lot of Kenyans on Twitter really overestimate their presence on this app and what's worse is it's become the norm"";;;;""1253316643146493952"";https://twitter.com/_19BM/status/1253316643146493952",,,,,,,,,
";2020-04-23 16:29;2;2;""Kenyans Ranked as the Worst Bullies on Twitter by UN body https://postamate.com/kenyans-ranked-as-the-worst-bullies-on-twitter-by-un-body/ …"";;;;""1253315141896040449"";https://twitter.com/ngima/status/1253315141896040449",,,,,,,,,
";2020-04-23 16:02;0;3;""We all know Weston hotel belongs to William Ruto.we always make noise on twitter and nothing happens to reclaim that land. Even the ruai land is just noice to divert Kenyans' attention! pic.twitter.com/JocJQjHSsL"";;;;""1253308225530855424"";https://twitter.com/zaqaddijah/status/1253308225530855424",,,,,,,,,
";2020-04-23 15:40;1;1;""Kenyans on twitter can cause the DP Ruto to die from pressure. Why would you make Jacob Juma"," Weston Hotel and Ruaraka to trend at the same time? # TwitterDCI please peeni DP kabreak kiasi joh. This time hayuko karibu na # 40billion. Hiyo ni Raila na Uhuru Kenyatta tu."";;;# #;""1253302630534782976"";https://twitter.com/OneBusolo/status/1253302630534782976",,,,,,,,
";2020-04-23 15:05;0;0;""# 40billion Kenyans are so stupid.. And that's why Politicians keep doing this to us.. Coz there is nothing major we can do.. All we do is rant on Twitter as we wait for another scandal.. And rant again.."";;;#;""1253293841043673089"";https://twitter.com/javan_reed/status/1253293841043673089",,,,,,,,,
";2020-04-23 14:42;0;0;""‘Combative’ US Ambassador Kyle McCarter Claps Back at Kenyans on Twitter over Coronavirus https://samrack.com/combative-us-ambassador-kyle-mccarter-claps-back-at-kenyans-on-twitter-over-coronavirus/ …"";;;;""1253288102669553665"";https://twitter.com/SAMRACK/status/1253288102669553665",,,,,,,,,
";2020-04-23 14:05;0;0;""you voted for people who have proven completely to not care for you", my question is to every kenyan on Twitter is simple? why complain later," when you were already told of future consequences? just move on"";;;;""1253278711664783361"";https://twitter.com/YrrekIrutom/status/1253278711664783361",,,,,,,
";2020-04-23 13:52;0;0;""Recently i had an argument on twitter with Betty kyalo ", i tell you it did not end well , in the recent past i developed fear in kenyan ladies ,WALLAHI ,";;;;1253275659444596736"";https://twitter.com/Xyzee10/status/1253275659444596736",,,,,
";2020-04-23 13:41;0;0;""One of the 1st Kenyans on Twitter if not the first pic.twitter.com/19ASYukETQ"";;;;""1253272832903168003"";https://twitter.com/mr_maina/status/1253272832903168003",,,,,,,,,
";2020-04-23 13:19;0;2;""A person elected to exercise oversight over the expenditure by the govt", is here on twitter complaining. Sure, Kenyans we don't need leaders," because we have always been on ourselves."";;;;""1253267174455742465"";https://twitter.com/MosesMasai9/status/1253267174455742465",,,,,,
";2020-04-23 13:17;0;0;""Kenyans on twitter"";;;;""1253266690831507456"";https://twitter.com/CaptGoddane/status/1253266690831507456",,,,,,,,,
";2020-04-23 12:52;0;0;""Well @ wiselar joined in '08. Others like @ tirusnjuguna joined Twitter in 2007"," the first Kenyan on Twitter I believe https://twitter.com/ednahjacksons/status/1253258815715389440 …"";;@ @;;""1253260390856904704"";https://twitter.com/kiruti/status/1253260390856904704",,,,,,,,
";2020-04-23 12:32;0;1;""Despot Gen. Miguna stop yapping on Twitter if you are not in the group of looters Kenyans life continues with or without # 40billion"";;;#;""1253255370824396800"";https://twitter.com/KleinEdwin1/status/1253255370824396800",,,,,,,,,
";2020-04-23 12:10;0;1;""I love how Kenyans always say they know what's political play and what's not but the most some of us will do is rant on Twitter."";;;;""1253249778160410625"";https://twitter.com/disa_rray/status/1253249778160410625",,,,,,,,,
";2020-04-23 11:31;4;2;""Absolutely right"," Carolyne. We can't agree more. We're watching # KenyansonTwitter tweet +130 million updates in 2019 and 137 million updates in 2018. We continue to track such data courtesy of our social listening tool @ Brandwatch. # ChampioningCustomerConveniencepic.twitter.com/MVnJO0nwn4"";;@;# #;""1253240003628498944"";https://twitter.com/Nendo254/status/1253240003628498944",,,,,,,,
";2020-04-23 10:01;0;1;""Know it all kenyans on Twitter once said they wished he was our president...."";;;;""1253217413396672512"";https://twitter.com/_lmuiruri/status/1253217413396672512",,,,,,,,,
";2020-04-23 10:00;0;1;""She has now learned her lesson"," don't joke with united Kenyans on twitter."";;;;""1253217087625007104"";https://twitter.com/IanAmoshe/status/1253217087625007104",,,,,,,,
";2020-04-23 09:32;3;6;""This @ UNODC report probably explains why we’ve normalized cyber bullying & trolling even towards one another. It’s getting out of hand leaving many to deploy physical threats as a clap back mode. Kenyans Ranked as the Worst Bullies on Twitter by UN body https://postamate.com/kenyans-ranked-as-the-worst-bullies-on-twitter-by-un-body/ …"";;@;;""1253210001704919042"";https://twitter.com/RonaldOkoth__/status/1253210001704919042",,,,,,,,,
";2020-04-23 09:26;0;0;""Learn to see good things in someone stop bullying bahati on twitter its not good at all.why can't we change as Kenyans and be positive minded not about negativity"," no one is perfect in this world so don't critise anyone its not good at all. @ bahatikenya we love you bahati."";;@;;""1253208729614454784"";https://twitter.com/Victor90806843/status/1253208729614454784",,,,,,,,
";2020-04-23 09:13;0;0;""A survey by the United Nations Office on Drugs and Crime (UNODC) has ranked Kenyans as the worst bullies on Twitter"";;;;""1253205408417751041"";https://twitter.com/TitusKTalam1/status/1253205408417751041",,,,,,,,,
";2020-04-23 07:06;0;0;""They fought against the British courageously but you here fighting them on twitter. Go out there and fight for the rights of Kenyans!!"";;;;""1253173322759766016"";https://twitter.com/academia_superb/status/1253173322759766016",,,,,,,,,
";2020-04-23 03:36;0;6;""I've drunk three cups of coffee", been on twitter for 3hrs, deactivated my insta account, not turned my phone on from 8pm, listened to Billie's album 5 times, cried only once, realized my source of happiness is political comedy and kenyan twitter," checked in on my bsf."";;;;""1253120529055264774"";https://twitter.com/earlyah_/status/1253120529055264774",,
";2020-04-23 03:01;1;10;""An MP asking questions on Twitter with Kenyans . So why did we elect u? What are your roles? Go ask that in parliament and give us answers!"";;;;""1253111705678340097"";https://twitter.com/Erigits_strong/status/1253111705678340097",,,,,,,,,
";2020-04-23 02:36;0;2;""There was no problem with your tweet. The only mistake you did was equate success of artists to lavish homes. Kenyans on twitter you must have noticed don't tolerate flamboyance."";;;;""1253105542140231683"";https://twitter.com/TomKinyuas/status/1253105542140231683",,,,,,,,,
";2020-04-23 02:00;0;1;""Top 5 Kenyan political bigwigs on Twitter http://bit.ly/2yu136h"";;;;""1253096243586367489"";https://twitter.com/Nairobi_News/status/1253096243586367489",,,,,,,,,
";2020-04-23 01:06;0;0;""Top 5 most followed Kenyan politicians on Twitter http://dlvr.it/RVGjhg"";;;;""1253082787877273600"";https://twitter.com/kenyanewsalerts/status/1253082787877273600",,,,,,,,,
";2020-04-23 00:58;0;0;""It just occurred to me that Zambia doesn't really make the news for anything", even here on Twitter we don't hear from them like we do from Zimbabweans," Kenyans"";;;;""1253080727085875212"";https://twitter.com/lumide0b/status/1253080727085875212",,,,,,,
";2020-04-23 00:54;2;16;""So the Government says it has spent 40 BILLION 40 Billion = 40 Days I Billion = 1Day Let's check this on Twitter VAR My fellow Kenyans Nifunzeni kunyamaza # KOTLOYALSpic.twitter.com/7WagYrdqjY"";;;#;""1253079653998354434"";https://twitter.com/Sheeraw_/status/1253079653998354434",,,,,,,,,
";2020-04-23 00:07;2;3;""Even the government knows we’ll only payuka on twitter and then we forget. They know kenyans have no guts!"";;;;""1253067878603128841"";https://twitter.com/1YoungFrank/status/1253067878603128841",,,,,,,,,
";2020-04-22 23:51;0;0;""@ ahmednasirlaw says he follows 40 ppl on Twitter & wants to follow 13 more. You gyrate your hips in lewd videos for the most contentless (Kenyan) singers", you follow 3. The dumbest US president ever, Trump, follows 47 The sharpest US president ever, Obama, follows 607,"000 ppl!"";;@;;""1253063794789691396"";https://twitter.com/mopepemakasi/status/1253063794789691396",,,
";2020-04-22 23:20;0;0;""Uhuru Kenyatta pulled down his social media handles so that he can't read the wrath of Kenyans on twitter. We will bring this to your door steps. @ MigunaMiguna give us a signal. Viva general Viva"";;@;;""1253056115098759168"";https://twitter.com/RN_Kirui/status/1253056115098759168",,,,,,,,,
";2020-04-22 23:03;69;256;""40 Billion = 40 Days I Billion = 1Day Let's check this on Twitter VAR My fellow Kenyans pic.twitter.com/KhqnKXxrER"";;;;""1253051944828108800"";https://twitter.com/rodgersodinga_/status/1253051944828108800",,,,,,,,,
";2020-04-22 23:02;0;1;""Sis", on Jomo Kenyatta," you'll be slaughtered by the Kenyans on Twitter. He was the worst. His son picked where he left. It's downhill here in Kenya. # KOThttps://twitter.com/EtotheVtothe/status/1252999904097644547 …"";;;#;""1253051630402011136"";https://twitter.com/stephen_muturi/status/1253051630402011136",,,,,,,
";2020-04-22 23:01;1;0;""Kenyans Ranked as the Worst Bullies on Twitter by UN body https://postamate.com/kenyans-ranked-as-the-worst-bullies-on-twitter-by-un-body/ …"";;;;""1253051286662131717"";https://twitter.com/spopeye36/status/1253051286662131717",,,,,,,,,
";2020-04-22 22:46;0;3;""After God fear Kenyans on Twitter # EarthDay2020 # COVID19KE"";;;# #;""1253047549759455232"";https://twitter.com/FlavianKadali/status/1253047549759455232",,,,,,,,,
";2020-04-22 22:41;2;12;""After a looong day on Mulamwah - Fridah talk Kenyans on Twitter: Credit : @yotsuba_0413 pic.twitter.com/d436rVpsxS"";;@yotsuba_0413;;""1253046380412702721"";https://twitter.com/Sam_Lulli/status/1253046380412702721",,,,,,,,,
";2020-04-22 22:40;0;0;""@ mulamwah Kenyans on twitter MTA tuonyesha mambo @ KE_Fridah hi n ufala bt bado mna fanya watu wasi boeke keep up"";;@ @;;""1253046012773613579"";https://twitter.com/HockinsJuma/status/1253046012773613579",,,,,,,,,
";2020-04-22 22:21;0;2;""when you get to heaven ","there will be a special hall for kenyans on Twitter # KOT with free WiFi BUT with restrictions else they will bully sir God. # Wanjohi"";;;# #;""1253041206457782275"";https://twitter.com/moseDaniel11/status/1253041206457782275",,,,,,,,
";2020-04-22 22:03;3;20;""It's May 2021"," Kenyans on Twitter are going wild on # Covid19Scam Hashtag over lost Sh 40 Billion"";;;#;""1253036823573680129"";https://twitter.com/Sam_Lulli/status/1253036823573680129",,,,,,,,
";2020-04-22 21:46;0;0;""KENYANS ON TWITTER"";;;;""1253032454132244480"";https://twitter.com/achola_ron/status/1253032454132244480",,,,,,,,,
";2020-04-22 21:37;1;2;""Jay Z you guys should employ the services of kenyans on Twitter before starting a competition between countries"";;;;""1253030170170179585"";https://twitter.com/imthefalenangel/status/1253030170170179585",,,,,,,,,
";2020-04-22 21:32;4;3;""All Our politicians deserve life Sentence in GK Kamiti Maximum Prison", GK Kamiti Maximum Prison should arrange 200 cells in Block D for Kenyan Politicians only. GK Prison should've twitter," website & Facebook to update Kenyans on how they jailed all Politicians without mercy."";;;;""1253028831688118273"";https://twitter.com/HakiNgo/status/1253028831688118273",,,,,,,
";2020-04-22 21:23;0;0;""# TwitterDCI are busy insulting Police officers who are arresting and forcefully Quarantining # Kenyans"," yet the Officers aren't on Twitter and don't know what Twitter is. # Kenyans"";;;# # #;""1253026600184172545"";https://twitter.com/peetahtosh/status/1253026600184172545",,,,,,,,
";2020-04-22 21:20;13;44;""Angry Kenyans on Twitter"," # KOT crashed KBC's post that claimed the Government will use Huduma number in cash delivery. Later @ KBCChannel1 decided to pull down the post but was already captured by Kenyans. Kenyans never want any news about Huduma Number # COVID19KE # UhuruKenyattapic.twitter.com/ck2WjunSIq"";;@;# # #;""1253025844043415554"";https://twitter.com/SK_Leshan/status/1253025844043415554",,,,,,,,
";2020-04-22 21:10;0;0;""Wueh Kenyans on twitter. Yaani mumejiamini Hadi mnabully watu wako out of y'all's league ayyye Ke shoot your shot"";;;;""1253023418921947136"";https://twitter.com/jaykaukauna/status/1253023418921947136",,,,,,,,,
";2020-04-22 20:27;19;34;""Kenyans on Twitter have given Ugandans an ultimatum to start Tweeting for themselves or simply leave Twitter and go back to sending smoke signals. Nairobi Fly Mulamwah Fridah https://postamate.com/kenyans-tired-of-tweeting-for-uganda/ …"";;;;""1253012667498991616"";https://twitter.com/Sam_Lulli/status/1253012667498991616",,,,,,,,,
";2020-04-22 20:27;0;0;""""Even with superior internet or more social media users", many countries are unable to stand an army of Kenyans on Twitter," whose strength is their ability to quickly rally an army of online mercenaries"" hahaha"";;;;""1253012519746142208"";https://twitter.com/Mstephano_/status/1253012519746142208",,,,,,,
";2020-04-22 19:52;0;0;""Top 5 most followed Kenyan politicians on Twitter https://www.nipashe.co.ke/top-5-most-followed-kenyan-politicians-on-twitter/ …pic.twitter.com/RHTFzqoCez"";;;;""1253003872173514760"";https://twitter.com/Nipashe411/status/1253003872173514760",,,,,,,,,
";2020-04-22 19:24;1;0;""Kenyans Ranked as the Worst Bullies on Twitter by UN body https://postamate.com/kenyans-ranked-as-the-worst-bullies-on-twitter-by-un-body/ …"";;;;""1252996622948188161"";https://twitter.com/Mukhtary/status/1252996622948188161",,,,,,,,,
";2020-04-22 19:04;0;1;""I tell you. he is provocking kenyans on twitter"";;;;""1252991753050820609"";https://twitter.com/keinanAbdihakim/status/1252991753050820609",,,,,,,,,
";2020-04-22 18:46;0;0;""Quarantine has meant too many people have too much time on their hands to bully and leak. Kenyan twitter is brutal though # westmalltwitter"";;;#;""1252987154470494209"";https://twitter.com/Denoxyl/status/1252987154470494209",,,,,,,,,
";2020-04-22 17:15;0;1;""kenyans on twitter.. no? its ordinary citizens out there"," some with twitter accounts. not a special group"";;;;""1252964348772978689"";https://twitter.com/shipotu/status/1252964348772978689",,,,,,,,
";2020-04-22 16:57;0;5;""Kenyans ranked as the worst bullies on twitter by UN body. Well"," this is interesting # uhuruspeakspic.twitter.com/7ijqwHap11"";;;#;""1252959736175177729"";https://twitter.com/MemeMurithi/status/1252959736175177729",,,,,,,,
";2020-04-22 15:45;0;0;""Why are you giving yourself so much headache picking who to follow on Twitter? I thought leaders like you had more critical things to do in order to help the failing Kenyan government? Tafadhali do such things quietly!"";;;;""1252941589837541376"";https://twitter.com/OkeloJavan/status/1252941589837541376",,,,,,,,,
";2020-04-22 14:29;1;9;""Kenyans Ranked As The Worst Bullies On Twitter By UN Body # Uhuruspeaks # PAYEpic.twitter.com/Hil12bTxt8"";;;# #;""1252922411126833153"";https://twitter.com/jimmizo/status/1252922411126833153",,,,,,,,,
";2020-04-22 14:15;0;0;""Kenya has had a persistent lack of diplomatic strategy in foreign disputes", from Migingo," to Somali attacks in the North and now the Chinese attacks on innocent Kenyans. How we select Ambassadors is a puzzle. Its only in twitter wars that we do something https://twitter.com/Kariuki_Mate/status/1252874186587955201 …"";;;;""1252918999261892608"";https://twitter.com/BrianAkeyo/status/1252918999261892608",,,,,,,
";2020-04-22 13:06;0;0;""https://youtu.be/OKMNT0_Jo-Q # KenyansOnTwitter"";;;#;""1252901495638540288"";https://twitter.com/LyricalScanner/status/1252901495638540288",,,,,,,,,
";2020-04-22 12:45;9;63;""Hey y'all Chokoraa twitter"," # westmalltwitter # TwitterDCI and # KOTLoyals can take this opportunity to pause your useless topics and appreciate Kenyan healthcare workers on the Frontline out to keep you alive so you can continue fighting each other.. # Saa6pic.twitter.com/UP3YEQrYHO"";;;# # # #;""1252896187490893824"";https://twitter.com/tito_antony/status/1252896187490893824",,,,,,,,
";2020-04-22 12:12;0;0;""Ni yangu ..people this account on Twitter is not me it's a fake account"";;;;""1252888061664546816"";https://twitter.com/kenyan_vocals/status/1252888061664546816",,,,,,,,,
";2020-04-22 12:05;2;2;""A glimpse on Kenyan Twitter the past week. 1. WestMall twitter gets involved in an Assmatic exchange 2. @ ethicofficial's Soko gets banned due pedophilic lyrics 3. Youths get drunk hadi wakaita ambulance 4. Corona pandemic hits 290th mark in the country # UhuruKenyatta"";;@;#;""1252886289558507520"";https://twitter.com/socialtrends_ke/status/1252886289558507520",,,,,,,,,
";2020-04-22 11:42;1;1;""Kenyans on Twitter boil with rage as # UhuruSpeaks. If you aren't yet a member of # KOT", you are missing out on free education, free information, free intelligence, free knowledge, free power, free everything. Shauri Yako. There are no freebies in Kenya. No," not even quarantine."";;;# #;""1252880361752690695"";https://twitter.com/oondego/status/1252880361752690695",,
";2020-04-22 11:28;0;4;""Kenyans in china just be patient we Kenyans on Twitter have arrested all the chinese in Kenya online since last week and we are hopeful the government will see our tweets and act .....Idiots who voted for this government we shall forgive but we will never forget"";;;;""1252876945336840192"";https://twitter.com/jmulomi/status/1252876945336840192",,,,,,,,,
";2020-04-22 10:57;0;0;""While it's notable for you and the the political class to rant on social media in a pretense"," I am sure Kenyans would have been more blessed if you concentrated on legislation to address all the issues we are struggling with. Some cheap charade stunts on Twitter are baffling..."";;;;""1252869173899751426"";https://twitter.com/ShayTouch/status/1252869173899751426",,,,,,,,
";2020-04-22 10:45;1;13;""Top 5 most followed Kenyan politicians on Twitter https://bit.ly/2yu136h pic.twitter.com/JsuJQ84xLo"";;;;""1252865975088820224"";https://twitter.com/Nairobi_News/status/1252865975088820224",,,,,,,,,
";2020-04-22 10:02;3;4;""Stop wasting your data on Twitter without being paid!Get paid daily for doing just some simple tasks on Twitter. Earn a cool 3","000 per day.Whatsapp me via +254741061459 I send you details right away. # UhuruSpeaks # kenyans # COVID19KE # presidentuhurukenyatta # Mpesa # Keralapic.twitter.com/bVKd2QKIg3"";;;# # # # # #;""1252855259610767367"";https://twitter.com/BrianBruize/status/1252855259610767367",,,,,,,,
